commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
9,0,0,0,4,1,1,0,2,5.0,0,TypeScript,2018-2020,1.0,2.0,0.0,2.5,0
9,0,0,0,1,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.5,0
11,0,0,0,413,436,4,0,0,0.0,0,TypeScript,2018-2020,1.0,0.95,0.0,0.0,0
14,0,0,0,13,4,5,0,0,0.0,0,TypeScript,2018-2020,1.0,2.6,0.0,0.0,0
9,1,0,0,31,0,6,2,3,1.0,0,TypeScript,2018-2020,1.0,31.0,0.29,0.14,0
13,1,0,0,6,0,1,0,1,10.0,0,TypeScript,2018-2020,1.0,6.0,0.0,5.0,0
14,1,0,0,15,6,5,0,0,0.0,0,TypeScript,2018-2020,1.0,2.14,0.0,0.0,0
15,1,0,0,14,25,2,0,2,1.5,0,TypeScript,2018-2020,1.0,0.54,0.0,0.5,0
13,2,0,0,72,13,7,0,6,1.5,0,TypeScript,2018-2020,1.0,5.14,0.0,0.19,0
13,2,0,0,15,0,1,0,2,11.5,0,TypeScript,2018-2020,1.0,15.0,0.0,5.75,0
13,2,0,0,41,10,3,0,6,1.83,0,TypeScript,2018-2020,1.0,3.73,0.0,0.46,0
13,3,0,0,107,100,11,0,10,2.0,0,TypeScript,2018-2020,1.0,1.06,0.0,0.17,0
13,3,0,0,18,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,9.0,0.0,0.0,0
10,4,0,0,11,6,4,0,0,0.0,0,TypeScript,2018-2020,1.0,1.57,0.0,0.0,0
11,4,0,0,1,389,12,2,4,1.0,0,TypeScript,2018-2020,1.0,0.0,0.15,0.08,0
14,4,0,0,3,157,10,2,3,1.0,0,TypeScript,2018-2020,1.0,0.02,0.18,0.09,0
2,0,0,1,204,173,4,0,0,0.0,0,TypeScript,2018-2020,1.0,1.17,0.0,0.0,0
20,0,0,0,41,0,2,0,2,3.5,0,TypeScript,2018-2020,1.0,41.0,0.0,1.17,0
0,1,0,1,17,8,2,0,1,5.0,0,TypeScript,2018-2020,1.0,1.89,0.0,1.67,0
9,1,0,0,94,3,6,2,6,1.33,0,TypeScript,2018-2020,1.0,23.5,0.29,0.19,0
9,1,0,0,21,55,6,1,2,1.0,0,TypeScript,2018-2020,1.0,0.38,0.14,0.14,0
11,1,0,0,2,2,1,0,1,5.0,0,TypeScript,2018-2020,1.0,0.67,0.0,2.5,0
12,1,0,0,37,40,3,0,3,3.67,0,TypeScript,2018-2020,1.0,0.9,0.0,0.92,0
17,1,0,0,4,2,1,0,1,4.0,0,TypeScript,2018-2020,1.0,1.33,0.0,2.0,0
9,2,0,0,34,168,9,2,10,4.4,0,TypeScript,2018-2020,1.0,0.2,0.2,0.44,0
11,2,0,0,195,190,20,3,6,3.5,0,TypeScript,2018-2020,1.0,1.02,0.14,0.17,0
14,2,0,0,101,88,9,3,6,4.17,0,TypeScript,2018-2020,1.0,1.13,0.3,0.42,0
18,2,0,0,23,118,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.19,0.0,0.0,0
20,3,0,0,2,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
22,3,0,1,7,7,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.88,0.0,0.0,0
11,4,0,0,12,18,3,0,2,1.0,0,TypeScript,2018-2020,1.0,0.63,0.0,0.25,0
11,4,0,0,8,164,12,2,6,3.5,0,TypeScript,2018-2020,1.0,0.05,0.15,0.27,0
11,4,0,0,39,71,14,1,5,4.0,0,TypeScript,2018-2020,1.0,0.54,0.07,0.27,0
11,4,0,0,151,302,18,3,11,3.27,0,TypeScript,2018-2020,1.0,0.5,0.16,0.17,0
12,4,0,0,23,0,6,2,4,3.75,0,TypeScript,2018-2020,1.0,23.0,0.29,0.54,0
18,4,0,0,5,11,2,1,1,1.0,0,TypeScript,2018-2020,1.0,0.42,0.33,0.33,0
13,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,6,1,0,10,5,2,0,1,1.0,0,TypeScript,2018-2020,1.0,1.67,0.0,0.33,0
23,6,1,1,280,208,4,0,0,0.0,0,TypeScript,2018-2020,1.0,1.34,0.0,0.0,0
9,0,0,0,103,131,12,2,5,1.6,0,TypeScript,2018-2020,1.0,0.78,0.15,0.12,0
11,1,0,0,2,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
12,1,0,0,12,33,10,0,3,1.0,0,TypeScript,2018-2020,1.0,0.35,0.0,0.09,0
17,1,0,0,13,6,2,1,1,1.0,0,TypeScript,2018-2020,1.0,1.86,0.33,0.33,0
9,2,0,0,52,260,20,2,7,1.14,0,TypeScript,2018-2020,1.0,0.2,0.1,0.05,0
15,2,0,0,6,1,1,0,2,6.5,0,TypeScript,2018-2020,1.0,3.0,0.0,3.25,0
16,2,0,0,38,12,5,2,3,4.0,0,TypeScript,2018-2020,1.0,2.92,0.33,0.67,0
23,2,0,1,23,1,3,1,5,2.2,0,TypeScript,2018-2020,1.0,11.5,0.25,0.55,0
19,3,0,0,87,2,4,1,3,6.0,0,TypeScript,2018-2020,1.0,29.0,0.2,1.2,0
19,3,0,0,55,2,2,0,1,1.0,0,TypeScript,2018-2020,1.0,18.33,0.0,0.33,0
19,3,0,0,11,11,2,1,3,4.67,0,TypeScript,2018-2020,1.0,0.92,0.33,1.56,0
19,3,0,0,16,14,2,1,3,5.0,0,TypeScript,2018-2020,1.0,1.07,0.33,1.67,0
20,3,0,0,11,11,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.92,0.0,0.0,0
8,4,0,0,6,7,5,0,1,15.0,0,TypeScript,2018-2020,1.0,0.75,0.0,2.5,0
8,4,0,0,15,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,15.0,0.0,0.0,0
10,4,0,0,6,22,6,2,4,1.75,0,TypeScript,2018-2020,1.0,0.26,0.29,0.25,0
10,4,0,0,144,76,5,1,4,1.25,0,TypeScript,2018-2020,1.0,1.87,0.17,0.21,0
14,4,0,0,1,1,1,0,2,9.0,0,TypeScript,2018-2020,1.0,0.5,0.0,4.5,0
14,4,0,0,8,23,1,1,1,1.0,0,TypeScript,2018-2020,1.0,0.33,0.5,0.5,0
16,4,0,0,2,2,2,0,1,4.0,0,TypeScript,2018-2020,1.0,0.67,0.0,1.33,0
10,0,0,0,122,15,3,2,2,1.0,0,TypeScript,2018-2020,1.0,7.62,0.5,0.25,0
13,1,0,0,1213,547,4,0,0,0.0,0,TypeScript,2018-2020,1.0,2.21,0.0,0.0,0
