commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
9,4,0,0,2,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
11,4,0,0,68,66,4,3,8,2.0,0,TypeScript,2018-2020,1.0,1.01,0.6,0.4,0
18,4,0,0,103,105,3,1,6,7.33,0,TypeScript,2018-2020,1.0,0.97,0.25,1.83,0
9,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,5,1,0,22,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,22.0,0.0,0.0,0
10,5,1,0,3,4,2,1,3,13.0,0,TypeScript,2018-2020,1.0,0.6,0.33,4.33,0
9,0,0,0,11,10,2,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
20,0,0,0,4,1,1,0,1,8.0,0,TypeScript,2018-2020,1.0,2.0,0.0,4.0,0
21,0,0,0,55,1,2,1,5,3.2,0,TypeScript,2018-2020,1.0,27.5,0.33,1.07,0
18,1,0,0,179,4,3,1,7,3.14,0,TypeScript,2018-2020,1.0,35.8,0.25,0.78,0
19,1,0,0,0,1,1,0,1,16.0,0,TypeScript,2018-2020,1.0,0.0,0.0,8.0,0
21,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
21,1,0,0,1,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.25,0.0,0.0,0
21,1,0,0,3,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.5,0.0,0.0,0
21,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,2,0,0,30,40,1,0,2,1.0,0,TypeScript,2018-2020,1.0,0.73,0.0,0.5,0
8,2,0,0,0,45,2,0,2,1.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.33,0
11,2,0,0,2,4,3,1,3,1.33,0,TypeScript,2018-2020,1.0,0.4,0.25,0.33,0
11,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
19,3,0,0,75,19,3,1,7,5.43,0,TypeScript,2018-2020,1.0,3.75,0.25,1.36,0
13,4,0,0,39,4,2,0,0,0.0,0,TypeScript,2018-2020,1.0,7.8,0.0,0.0,0
19,4,0,0,721,645,9,3,14,2.43,0,TypeScript,2018-2020,1.0,1.12,0.3,0.24,0
21,4,0,0,68,32,5,4,8,1.12,0,TypeScript,2018-2020,1.0,2.06,0.67,0.19,0
20,5,1,0,40,33,9,2,7,7.57,0,TypeScript,2018-2020,1.0,1.18,0.2,0.76,0
21,5,1,0,2,2,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.5,0
11,6,1,0,28,1,2,0,1,9.0,0,TypeScript,2018-2020,1.0,14.0,0.0,3.0,0
13,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
16,0,0,0,6,12,1,0,1,3.0,0,TypeScript,2018-2020,1.0,0.46,0.0,1.5,0
19,0,0,0,56,95,23,1,25,5.92,0,TypeScript,2018-2020,1.0,0.58,0.04,0.25,0
12,1,0,0,89,2,3,2,5,2.6,0,TypeScript,2018-2020,1.0,29.67,0.5,0.65,0
21,1,0,0,12,8,1,0,3,7.67,0,TypeScript,2018-2020,1.0,1.33,0.0,3.84,0
16,2,0,0,59,41,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.4,0.0,0.0,0
17,2,0,0,4,12,3,0,3,3.67,0,TypeScript,2018-2020,1.0,0.31,0.0,0.92,0
18,2,0,0,12,8,1,0,1,16.0,0,TypeScript,2018-2020,1.0,1.33,0.0,8.0,0
10,5,1,0,71,4,3,1,2,6.5,0,TypeScript,2018-2020,1.0,14.2,0.25,1.62,0
10,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
16,5,1,0,15,27,1,0,9,2.44,0,TypeScript,2018-2020,1.0,0.54,0.0,1.22,0
9,6,1,0,4,39,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.1,0.0,0.0,0
11,6,1,0,37,13,4,1,2,1.0,0,TypeScript,2018-2020,1.0,2.64,0.2,0.2,0
11,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
19,6,1,0,378,405,2,0,2,12.5,0,TypeScript,2018-2020,1.0,0.93,0.0,4.17,0
18,1,0,0,188,37,8,4,12,3.75,0,TypeScript,2018-2020,1.0,4.95,0.44,0.42,0
18,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,2,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
18,2,0,0,21,15,4,1,2,6.5,0,TypeScript,2018-2020,1.0,1.31,0.2,1.3,0
20,3,0,0,3,2,1,0,1,13.0,0,TypeScript,2018-2020,1.0,1.0,0.0,6.5,0
11,4,0,0,26,1,3,1,0,0.0,0,TypeScript,2018-2020,1.0,13.0,0.25,0.0,0
11,4,0,0,2,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
16,4,0,0,2,2,2,1,1,4.0,0,TypeScript,2018-2020,1.0,0.67,0.33,1.33,0
18,4,0,0,4,2,1,0,1,7.0,0,TypeScript,2018-2020,1.0,1.33,0.0,3.5,0
22,4,0,1,28,0,2,1,1,1.0,0,TypeScript,2018-2020,1.0,28.0,0.33,0.33,0
10,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
11,5,1,0,122,113,6,0,0,0.0,0,TypeScript,2018-2020,1.0,1.07,0.0,0.0,0
10,6,1,0,41,0,2,1,3,3.0,0,TypeScript,2018-2020,1.0,41.0,0.33,1.0,0
21,6,1,0,9,3,2,0,2,10.0,0,TypeScript,2018-2020,1.0,2.25,0.0,3.33,0
8,0,0,0,5,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.67,0.0,0.0,0
12,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,1,0,0,4,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
18,2,0,0,61,45,4,0,4,3.0,0,TypeScript,2018-2020,1.0,1.33,0.0,0.6,0
20,2,0,0,127,4,2,1,6,2.17,0,TypeScript,2018-2020,1.0,25.4,0.33,0.72,0
22,2,0,1,3,4,1,0,1,7.0,0,TypeScript,2018-2020,1.0,0.6,0.0,3.5,0
9,3,0,0,4,4,1,0,2,4.5,0,TypeScript,2018-2020,1.0,0.8,0.0,2.25,0
12,3,0,0,9,9,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.9,0.0,0.0,0
18,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
19,3,0,0,20,14,2,0,3,5.67,0,TypeScript,2018-2020,1.0,1.33,0.0,1.89,0
20,3,0,0,49,2,2,1,2,2.5,0,TypeScript,2018-2020,1.0,16.33,0.33,0.83,0
22,4,0,1,105,2,3,2,6,2.83,0,TypeScript,2018-2020,1.0,35.0,0.5,0.71,0
11,5,1,0,27,11,2,1,2,10.5,0,TypeScript,2018-2020,1.0,2.25,0.33,3.5,0
11,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
11,5,1,0,54,5,1,0,0,0.0,0,TypeScript,2018-2020,1.0,9.0,0.0,0.0,0
11,5,1,0,15,15,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.94,0.0,0.0,0
20,6,1,0,13,4,3,1,3,5.67,0,TypeScript,2018-2020,1.0,2.6,0.25,1.42,0
20,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,0,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,1,0,0,13,0,1,0,1,11.0,0,TypeScript,2018-2020,1.0,13.0,0.0,5.5,0
18,1,0,0,6,1,2,1,1,1.0,0,TypeScript,2018-2020,1.0,3.0,0.33,0.33,0
18,1,0,0,36,18,2,1,4,4.0,0,TypeScript,2018-2020,1.0,1.89,0.33,1.33,0
9,2,0,0,7,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,3.5,0.0,0.0,0
21,2,0,0,6,1,1,0,2,8.0,0,TypeScript,2018-2020,1.0,3.0,0.0,4.0,0
21,2,0,0,1,6,1,0,2,8.0,0,TypeScript,2018-2020,1.0,0.14,0.0,4.0,0
22,2,0,1,1,1,1,0,1,7.0,0,TypeScript,2018-2020,1.0,0.5,0.0,3.5,0
10,3,0,0,1,1,1,0,1,5.0,0,TypeScript,2018-2020,1.0,0.5,0.0,2.5,0
18,3,0,0,38,29,2,0,2,5.0,0,TypeScript,2018-2020,1.0,1.27,0.0,1.67,0
19,3,0,0,40,29,5,0,7,4.57,0,TypeScript,2018-2020,1.0,1.33,0.0,0.76,0
19,3,0,0,103,17,4,2,13,2.15,0,TypeScript,2018-2020,1.0,5.72,0.4,0.43,0
21,3,0,0,45,28,5,1,11,2.45,0,TypeScript,2018-2020,1.0,1.55,0.17,0.41,0
9,4,0,0,6,8,2,1,2,5.0,0,TypeScript,2018-2020,1.0,0.67,0.33,1.67,0
16,4,0,0,8,9,2,1,1,1.0,0,TypeScript,2018-2020,1.0,0.8,0.33,0.33,0
10,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
10,5,1,0,12,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,12.0,0.0,0.0,0
9,6,1,0,4,4,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.5,0
11,6,1,0,698,555,4,0,2,6.5,0,TypeScript,2018-2020,1.0,1.26,0.0,1.3,0
11,6,1,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
16,6,1,0,1,1,1,1,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.5,0.5,0
19,0,0,0,77,116,5,1,5,1.6,0,TypeScript,2018-2020,1.0,0.66,0.17,0.27,0
9,1,0,0,15,1,1,0,1,10.0,0,TypeScript,2018-2020,1.0,7.5,0.0,5.0,0
20,1,0,0,35,10,3,1,4,4.0,0,TypeScript,2018-2020,1.0,3.18,0.25,1.0,0
8,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,2,0,0,7,1,2,1,2,7.5,0,TypeScript,2018-2020,1.0,3.5,0.33,2.5,0
18,3,0,0,58,35,5,2,8,4.25,0,TypeScript,2018-2020,1.0,1.61,0.33,0.71,0
17,4,0,0,1,0,1,0,1,13.0,0,TypeScript,2018-2020,1.0,1.0,0.0,6.5,0
11,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
22,5,1,1,46,55,5,0,3,5.33,0,TypeScript,2018-2020,1.0,0.82,0.0,0.89,0
9,6,1,0,5,11,2,0,3,1.67,0,TypeScript,2018-2020,1.0,0.42,0.0,0.56,0
10,6,1,0,7,7,2,0,2,5.5,0,TypeScript,2018-2020,1.0,0.88,0.0,1.83,0
10,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,0,0,0,1,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.5,0
13,1,0,0,5,1,1,0,1,21.0,0,TypeScript,2018-2020,1.0,2.5,0.0,10.5,0
13,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
15,1,0,0,7,0,1,0,1,1.0,0,TypeScript,2018-2020,1.0,7.0,0.0,0.5,0
15,1,0,0,40,47,1,0,3,1.0,0,TypeScript,2018-2020,1.0,0.83,0.0,0.5,0
19,1,0,0,1,1,1,0,1,6.0,0,TypeScript,2018-2020,1.0,0.5,0.0,3.0,0
19,1,0,0,34,3,3,2,5,1.2,0,TypeScript,2018-2020,1.0,8.5,0.5,0.3,0
19,1,0,0,10,2,1,0,1,5.0,0,TypeScript,2018-2020,1.0,3.33,0.0,2.5,0
17,2,0,0,4,0,2,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
17,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
23,2,0,1,5,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.5,0.0,0.0,0
0,3,0,1,4,0,1,0,2,1.5,0,TypeScript,2018-2020,1.0,4.0,0.0,0.75,0
7,3,0,0,1692,0,11,0,13,3.92,0,TypeScript,2018-2020,1.0,1692.0,0.0,0.33,0
8,3,0,0,246,3,4,0,0,0.0,0,TypeScript,2018-2020,1.0,61.5,0.0,0.0,0
8,3,0,0,4,4,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.0,0
9,3,0,0,436,1,7,0,2,5.0,0,TypeScript,2018-2020,1.0,218.0,0.0,0.62,0
9,3,0,0,47,66,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.7,0.0,0.0,0
10,3,0,0,3,3,2,0,3,3.0,0,TypeScript,2018-2020,1.0,0.75,0.0,1.0,0
10,3,0,0,91,13,1,0,0,0.0,0,TypeScript,2018-2020,1.0,6.5,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,3,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,3,0,0,4,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,3,0,0,296,231,15,4,16,4.31,0,TypeScript,2018-2020,1.0,1.28,0.25,0.27,0
18,3,0,0,5,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,5.0,0.0,0.0,0
18,3,0,0,0,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
14,4,0,0,33,39,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.82,0.0,0.0,0
16,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
16,4,0,0,33,16,2,0,5,5.0,0,TypeScript,2018-2020,1.0,1.94,0.0,1.67,0
17,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
17,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
17,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,5,1,0,3,2,2,0,1,10.0,0,TypeScript,2018-2020,1.0,1.0,0.0,3.33,0
15,5,1,0,4,22,5,0,2,1.0,0,TypeScript,2018-2020,1.0,0.17,0.0,0.17,0
18,5,1,0,385,392,9,3,16,1.38,0,TypeScript,2018-2020,1.0,0.98,0.3,0.14,0
19,5,1,0,3191,3024,12,4,26,3.0,1,TypeScript,2018-2020,0.4,1.05,0.31,0.23,0
19,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
20,5,1,0,0,36,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
21,5,1,0,33,4,6,1,2,7.5,0,TypeScript,2018-2020,1.0,6.6,0.14,1.07,0
13,6,1,0,35,1,3,0,0,0.0,0,TypeScript,2018-2020,1.0,17.5,0.0,0.0,0
15,6,1,0,147,62,5,0,6,4.67,0,TypeScript,2018-2020,1.0,2.33,0.0,0.78,0
10,0,0,0,9,1,1,0,0,0.0,1,TypeScript,2018-2020,0.4,4.5,0.0,0.0,0
10,0,0,0,1,0,1,0,0,0.0,1,TypeScript,2018-2020,0.4,1.0,0.0,0.0,0
13,0,0,0,1,1,1,0,0,0.0,1,TypeScript,2018-2020,0.4,0.5,0.0,0.0,0
17,0,0,0,3,34,3,2,5,2.8,0,TypeScript,2018-2020,1.0,0.09,0.5,0.7,0
17,0,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,0,0,0,5,0,1,0,0,0.0,1,TypeScript,2018-2020,0.4,5.0,0.0,0.0,0
21,0,0,0,1,1,1,0,0,0.0,1,TypeScript,2018-2020,0.4,0.5,0.0,0.0,1
21,0,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,1,0,0,5,18,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.26,0.0,0.0,0
10,1,0,0,121,7,4,0,3,9.67,0,TypeScript,2018-2020,1.0,15.12,0.0,1.93,0
11,1,0,0,212,0,4,0,1,6.0,0,TypeScript,2018-2020,1.0,212.0,0.0,1.2,0
11,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,1,0,0,1088,959,12,0,7,3.86,0,TypeScript,2018-2020,1.0,1.13,0.0,0.3,0
18,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,1,0,0,87,81,5,1,6,7.0,0,TypeScript,2018-2020,1.0,1.06,0.17,1.17,0
19,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,2
19,1,0,0,0,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
19,1,0,0,10,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
19,1,0,0,4,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
20,1,0,0,2,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
20,1,0,0,2,1,1,0,2,3.0,1,TypeScript,2018-2020,0.4,1.0,0.0,1.5,2
20,1,0,0,2,5,1,0,1,2.0,0,TypeScript,2018-2020,1.0,0.33,0.0,1.0,0
20,1,0,0,12,19,1,0,2,4.0,0,TypeScript,2018-2020,1.0,0.6,0.0,2.0,0
21,1,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
23,1,0,1,361,0,6,0,1,6.0,0,TypeScript,2018-2020,1.0,361.0,0.0,0.86,0
23,1,0,1,9,10,4,0,1,6.0,0,TypeScript,2018-2020,1.0,0.82,0.0,1.2,0
23,1,0,1,505,0,6,0,2,5.0,0,TypeScript,2018-2020,1.0,505.0,0.0,0.71,0
8,2,0,0,21,29,4,0,2,1.0,0,TypeScript,2018-2020,1.0,0.7,0.0,0.2,0
10,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
10,2,0,0,1,1,1,0,0,0.0,1,TypeScript,2018-2020,0.4,0.5,0.0,0.0,0
10,2,0,0,12,0,1,0,0,0.0,1,TypeScript,2018-2020,0.4,12.0,0.0,0.0,3
10,2,0,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
11,2,0,0,716,0,7,0,5,3.2,0,TypeScript,2018-2020,1.0,716.0,0.0,0.4,0
13,2,0,0,1740,0,9,0,6,4.33,0,TypeScript,2018-2020,1.0,1740.0,0.0,0.43,0
13,2,0,0,47,37,8,0,3,6.67,0,TypeScript,2018-2020,1.0,1.24,0.0,0.74,0
13,2,0,0,1,1,1,0,1,2.0,0,TypeScript,2018-2020,1.0,0.5,0.0,1.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,4,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.0,0
13,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,2,0,0,101,99,9,3,1,2.0,1,TypeScript,2018-2020,0.4,1.01,0.3,0.2,4
14,2,0,0,3,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.75,0.0,0.0,0
14,2,0,0,3,8,1,0,0,0.0,1,TypeScript,2018-2020,0.4,0.33,0.0,0.0,0
15,2,0,0,20,2,1,0,3,3.67,0,TypeScript,2018-2020,1.0,6.67,0.0,1.84,0
17,2,0,0,84,27,2,1,5,1.6,1,TypeScript,2018-2020,0.4,3.0,0.33,0.53,1
19,2,0,0,8,18,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.42,0.0,0.0,1
19,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,5
19,2,0,0,529,519,4,2,0,0.0,1,TypeScript,2018-2020,0.4,1.02,0.4,0.0,2
9,3,0,0,16,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,8.0,0.0,0.0,1
10,3,0,0,4,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.0,0
16,3,0,0,14,0,2,0,0,0.0,1,TypeScript,2018-2020,0.4,14.0,0.0,0.0,0
21,3,0,0,35,54,9,1,10,2.6,0,TypeScript,2018-2020,1.0,0.64,0.1,0.26,0
9,4,0,0,4,0,2,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
11,4,0,0,2,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
12,4,0,0,43,1,3,0,0,0.0,0,TypeScript,2018-2020,1.0,21.5,0.0,0.0,3
12,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,5
13,4,0,0,369,26,6,1,5,5.6,1,TypeScript,2018-2020,0.4,13.67,0.14,0.8,0
14,4,0,0,124,83,2,1,0,0.0,0,TypeScript,2018-2020,1.0,1.48,0.33,0.0,1
15,4,0,0,1,2,1,0,0,0.0,1,TypeScript,2018-2020,0.4,0.33,0.0,0.0,3
16,4,0,0,2,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
17,4,0,0,0,1,1,0,0,0.0,1,TypeScript,2018-2020,0.4,0.0,0.0,0.0,5
17,4,0,0,205,78,9,2,16,6.12,0,TypeScript,2018-2020,1.0,2.59,0.2,0.61,0
17,4,0,0,108,51,10,3,11,6.09,0,TypeScript,2018-2020,1.0,2.08,0.27,0.55,0
18,4,0,0,12,0,6,0,0,0.0,0,TypeScript,2018-2020,1.0,12.0,0.0,0.0,1
18,4,0,0,5,13,1,0,3,18.67,0,TypeScript,2018-2020,1.0,0.36,0.0,9.34,0
