commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
22,1,0,1,35,7,3,0,0,0.0,0,TypeScript,2018-2020,1.0,4.38,0.0,0.0,0
12,2,0,0,20,16,5,0,4,7.25,0,TypeScript,2018-2020,1.0,1.18,0.0,1.21,1
19,2,0,0,17,17,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.94,0.0,0.0,0
19,2,0,0,8,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
12,3,0,0,1,1,3,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.25,0
12,3,0,0,4,4,2,0,2,5.5,0,TypeScript,2018-2020,1.0,0.8,0.0,1.83,0
12,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
15,3,0,0,1,1,1,0,1,6.0,0,TypeScript,2018-2020,1.0,0.5,0.0,3.0,1
17,3,0,0,1,2,1,0,1,2.0,0,TypeScript,2018-2020,1.0,0.33,0.0,1.0,1
0,4,0,1,2,2,2,0,2,6.5,0,TypeScript,2018-2020,1.0,0.67,0.0,2.17,1
3,6,1,1,107,1,2,0,2,1.0,0,TypeScript,2018-2020,1.0,53.5,0.0,0.33,0
2,0,0,1,5,5,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.83,0.0,0.0,1
21,0,0,0,31,4,4,1,1,1.0,0,TypeScript,2018-2020,1.0,6.2,0.2,0.2,1
22,0,0,1,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,1
22,0,0,1,81,3,5,0,7,4.14,0,TypeScript,2018-2020,1.0,20.25,0.0,0.69,0
13,1,0,0,155,12,4,0,7,2.14,0,TypeScript,2018-2020,1.0,11.92,0.0,0.43,0
13,1,0,0,5,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.67,0.0,0.0,0
13,1,0,0,15,6,3,0,6,4.83,0,TypeScript,2018-2020,1.0,2.14,0.0,1.21,1
13,1,0,0,97,0,3,1,3,2.0,0,TypeScript,2018-2020,1.0,97.0,0.25,0.5,0
13,1,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
0,2,0,1,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
4,2,0,1,43,2,2,0,1,1.0,0,TypeScript,2018-2020,1.0,14.33,0.0,0.33,0
4,2,0,1,165,3,4,0,2,1.0,0,TypeScript,2018-2020,1.0,41.25,0.0,0.2,0
11,2,0,0,46,0,3,0,1,1.0,0,TypeScript,2018-2020,1.0,46.0,0.0,0.25,1
11,2,0,0,58,0,5,0,1,2.0,0,TypeScript,2018-2020,1.0,58.0,0.0,0.33,1
12,2,0,0,1,1,1,0,1,16.0,0,TypeScript,2018-2020,1.0,0.5,0.0,8.0,0
14,2,0,0,14,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,3.5,0.0,0.0,0
1,3,0,1,8,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,2.67,0.0,0.0,0
2,3,0,1,44,20,1,0,2,1.0,0,TypeScript,2018-2020,1.0,2.1,0.0,0.5,0
2,3,0,1,80,0,3,0,1,1.0,0,TypeScript,2018-2020,1.0,80.0,0.0,0.25,0
23,3,0,1,2,2,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.5,1
4,4,0,1,14,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,7.0,0.0,0.0,0
4,4,0,1,2,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
10,4,0,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,1
11,4,0,0,151,34,3,0,3,1.0,0,TypeScript,2018-2020,1.0,4.31,0.0,0.25,1
16,4,0,0,16,22,8,3,11,1.18,0,TypeScript,2018-2020,1.0,0.7,0.33,0.13,1
15,5,1,0,114,51,4,0,7,1.0,0,TypeScript,2018-2020,1.0,2.19,0.0,0.2,0
17,5,1,0,14,6,2,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
19,6,1,0,82,9,7,0,10,17.4,0,TypeScript,2018-2020,1.0,8.2,0.0,2.17,0
14,0,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,0,0,0,41,1,3,0,3,1.67,0,TypeScript,2018-2020,1.0,20.5,0.0,0.42,0
1,1,0,1,0,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.5,1
9,1,0,0,145,128,1,0,78,1.0,0,TypeScript,2018-2020,1.0,1.12,0.0,0.5,1
14,2,0,0,5,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,2.5,0.0,0.5,1
13,3,0,0,131,4,8,1,5,1.2,0,TypeScript,2018-2020,1.0,26.2,0.11,0.13,1
13,3,0,0,162,26,1,0,1,7.0,1,TypeScript,2018-2020,0.261,6.0,0.0,3.5,1
13,3,0,0,10,3,2,0,1,1.0,0,TypeScript,2018-2020,1.0,2.5,0.0,0.33,2
13,3,0,0,3,3,1,0,2,1.0,0,TypeScript,2018-2020,1.0,0.75,0.0,0.5,2
22,3,0,1,67,0,3,0,1,1.0,0,TypeScript,2018-2020,1.0,67.0,0.0,0.25,2
2,4,0,1,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
9,4,0,0,7,2,1,0,1,5.0,0,TypeScript,2018-2020,1.0,2.33,0.0,2.5,2
14,4,0,0,8,8,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.89,0.0,0.5,2
5,5,1,1,51,17,5,1,2,1.0,0,TypeScript,2018-2020,1.0,2.83,0.17,0.17,2
12,5,1,0,122,25,4,0,8,2.88,0,TypeScript,2018-2020,1.0,4.69,0.0,0.58,2
12,5,1,0,1,1,1,0,1,7.0,0,TypeScript,2018-2020,1.0,0.5,0.0,3.5,2
16,5,1,0,7,2,1,0,1,3.0,0,TypeScript,2018-2020,1.0,2.33,0.0,1.5,2
12,6,1,0,133,6,6,1,6,8.5,0,TypeScript,2018-2020,1.0,19.0,0.14,1.21,2
21,6,1,0,3,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.75,0.0,0.0,0
12,0,0,0,77,13,6,0,8,15.0,0,TypeScript,2018-2020,1.0,5.5,0.0,2.14,2
12,0,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
0,1,0,1,75,2,7,0,3,7.67,0,TypeScript,2018-2020,1.0,25.0,0.0,0.96,0
1,2,0,1,9,7,2,0,1,2.0,0,TypeScript,2018-2020,1.0,1.12,0.0,0.67,0
1,2,0,1,72,1,3,0,3,1.33,0,TypeScript,2018-2020,1.0,36.0,0.0,0.33,0
4,2,0,1,219,3,7,0,12,2.42,0,TypeScript,2018-2020,1.0,54.75,0.0,0.3,2
16,2,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
13,3,0,0,11,11,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.92,0.0,0.0,0
13,3,0,0,4,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.33,0.0,0.0,0
20,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
20,5,1,0,1,1,1,0,1,14.0,0,TypeScript,2018-2020,1.0,0.5,0.0,7.0,0
2,0,0,1,75,8,4,0,0,0.0,0,TypeScript,2018-2020,1.0,8.33,0.0,0.0,2
10,0,0,0,299,42,5,0,0,0.0,0,TypeScript,2018-2020,1.0,6.95,0.0,0.0,2
10,0,0,0,8,8,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.89,0.0,0.0,0
10,0,0,0,2,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
17,0,0,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
17,0,0,0,26,0,2,0,2,2.0,0,TypeScript,2018-2020,1.0,26.0,0.0,0.67,0
17,0,0,0,138,5,10,0,8,6.5,0,TypeScript,2018-2020,1.0,23.0,0.0,0.59,2
20,0,0,0,149,8,4,0,5,13.6,0,TypeScript,2018-2020,1.0,16.56,0.0,2.72,0
10,4,0,0,35,33,2,0,2,6.5,0,TypeScript,2018-2020,1.0,1.03,0.0,2.17,0
11,4,0,0,56,1,3,0,2,1.0,0,TypeScript,2018-2020,1.0,28.0,0.0,0.25,0
20,0,0,0,875,43,23,0,52,4.13,0,TypeScript,2018-2020,1.0,19.89,0.0,0.17,0
21,0,0,0,59,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,29.5,0.0,0.0,0
22,6,1,1,26,34,1,0,2,4.5,0,TypeScript,2018-2020,1.0,0.74,0.0,2.25,0
22,6,1,1,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,0,0,0,3,2,1,0,1,5.0,0,TypeScript,2018-2020,1.0,1.0,0.0,2.5,0
15,1,0,0,82,12,3,0,1,1.0,0,TypeScript,2018-2020,1.0,6.31,0.0,0.25,2
15,1,0,0,4,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
3,2,0,1,48,42,5,0,20,2.4,0,TypeScript,2018-2020,1.0,1.12,0.0,0.4,0
11,6,1,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
20,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
12,1,0,0,6,2,1,0,1,1.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.5,0
12,1,0,0,24,0,2,0,2,1.0,0,TypeScript,2018-2020,1.0,24.0,0.0,0.33,0
12,1,0,0,8,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
12,1,0,0,7,7,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.88,0.0,0.0,0
14,1,0,0,75,3,5,0,3,1.0,0,TypeScript,2018-2020,1.0,18.75,0.0,0.17,0
20,1,0,0,0,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
19,5,1,0,3,3,1,0,1,7.0,0,TypeScript,2021-2023,1.0,0.75,0.0,3.5,0
20,5,1,0,82,3,4,0,3,1.0,0,TypeScript,2021-2023,1.0,20.5,0.0,0.2,0
20,5,1,0,106,1,5,1,1,1.0,0,TypeScript,2021-2023,1.0,53.0,0.17,0.17,0
20,5,1,0,3,3,1,0,1,7.0,0,TypeScript,2021-2023,1.0,0.75,0.0,3.5,0
20,5,1,0,32,5,1,0,1,1.0,0,TypeScript,2021-2023,1.0,5.33,0.0,0.5,0
20,5,1,0,1,0,1,0,1,11.0,0,TypeScript,2021-2023,1.0,1.0,0.0,5.5,0
20,5,1,0,71,5,4,0,2,11.0,0,TypeScript,2021-2023,1.0,11.83,0.0,2.2,0
21,5,1,0,296,0,10,1,4,1.0,0,TypeScript,2021-2023,1.0,296.0,0.09,0.09,0
21,5,1,0,125,19,11,0,7,4.71,0,TypeScript,2021-2023,1.0,6.25,0.0,0.39,0
21,5,1,0,7,3,3,0,0,0.0,0,TypeScript,2021-2023,1.0,1.75,0.0,0.0,0
21,5,1,0,231,1,9,0,5,10.6,0,TypeScript,2021-2023,1.0,115.5,0.0,1.06,0
21,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
21,5,1,0,260,15,11,0,12,2.92,0,TypeScript,2021-2023,1.0,16.25,0.0,0.24,0
23,5,1,1,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
23,5,1,1,39,1,2,0,0,0.0,0,TypeScript,2021-2023,1.0,19.5,0.0,0.0,0
20,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
8,6,1,0,12,49,8,0,8,3.25,0,TypeScript,2021-2023,1.0,0.24,0.0,0.36,0
18,0,0,0,33,17,1,0,7,7.71,0,TypeScript,2021-2023,1.0,1.83,0.0,3.86,0
14,1,0,0,8,8,3,0,0,0.0,0,TypeScript,2021-2023,1.0,0.89,0.0,0.0,0
14,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
14,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
16,2,0,0,23,0,1,0,0,0.0,0,TypeScript,2021-2023,1.0,23.0,0.0,0.0,0
18,3,0,0,61,2,3,0,1,1.0,0,TypeScript,2021-2023,1.0,20.33,0.0,0.25,0
18,3,0,0,50,2,4,0,2,4.5,0,TypeScript,2021-2023,1.0,16.67,0.0,0.9,0
19,3,0,0,149,5,2,0,3,34.33,0,TypeScript,2021-2023,1.0,24.83,0.0,11.44,0
20,3,0,0,87,7,4,0,4,1.75,0,TypeScript,2021-2023,1.0,10.88,0.0,0.35,0
22,3,0,1,0,3,3,0,0,0.0,0,TypeScript,2021-2023,1.0,0.0,0.0,0.0,0
13,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
19,1,0,0,2555,297,53,2,31,10.42,1,TypeScript,2021-2023,0.034,8.57,0.04,0.19,0
14,2,0,0,1,1,1,0,1,7.0,0,TypeScript,2021-2023,1.0,0.5,0.0,3.5,0
16,5,1,0,5,5,4,0,0,0.0,0,TypeScript,2021-2023,1.0,0.83,0.0,0.0,0
16,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
16,5,1,0,72,0,2,0,1,1.0,0,TypeScript,2021-2023,1.0,72.0,0.0,0.33,0
16,5,1,0,174,0,5,0,7,1.0,0,TypeScript,2021-2023,1.0,174.0,0.0,0.17,0
19,5,1,0,7,5,1,0,0,0.0,0,TypeScript,2021-2023,1.0,1.17,0.0,0.0,0
21,5,1,0,8,8,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.89,0.0,0.0,0
13,6,1,0,6,6,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
13,6,1,0,1,1,1,0,1,13.0,0,TypeScript,2021-2023,1.0,0.5,0.0,6.5,0
2,0,0,1,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
15,0,0,0,2,2,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.67,0.0,0.0,0
15,0,0,0,2,2,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.67,0.0,0.0,0
18,0,0,0,63,1,4,0,4,3.75,0,TypeScript,2021-2023,1.0,31.5,0.0,0.75,0
18,0,0,0,94,0,4,0,5,6.4,0,TypeScript,2021-2023,1.0,94.0,0.0,1.28,0
21,0,0,0,68,12,3,1,1,1.0,0,TypeScript,2021-2023,1.0,5.23,0.25,0.25,0
22,0,0,1,39,2,3,0,1,1.0,0,TypeScript,2021-2023,1.0,13.0,0.0,0.25,0
11,1,0,0,197,0,6,0,7,1.57,0,TypeScript,2021-2023,1.0,197.0,0.0,0.22,0
12,1,0,0,110,0,7,0,1,1.0,0,TypeScript,2021-2023,1.0,110.0,0.0,0.12,0
12,1,0,0,22,103,6,0,0,0.0,0,TypeScript,2021-2023,1.0,0.21,0.0,0.0,0
12,1,0,0,43,1,3,0,2,3.0,0,TypeScript,2021-2023,1.0,21.5,0.0,0.75,0
12,1,0,0,18,27,2,0,2,1.0,0,TypeScript,2021-2023,1.0,0.64,0.0,0.33,0
12,1,0,0,47,1,3,0,1,1.0,0,TypeScript,2021-2023,1.0,23.5,0.0,0.25,0
12,1,0,0,1008,927,48,0,237,1.49,0,TypeScript,2021-2023,1.0,1.09,0.0,0.03,0
13,1,0,0,927,1008,48,0,237,1.48,0,TypeScript,2021-2023,1.0,0.92,0.0,0.03,0
